Year,Category,Nominee,Won,Genre
1959,Short Film (Animated),Noah's Ark,NO,Musical
1959,Short Film (Animated),Noah's Ark,NO,Short
1994,Actor -- Leading Role,Nobody's Fool,NO,Comedy
1994,Actor -- Leading Role,Nobody's Fool,NO,Drama
1994,Writing,Nobody's Fool,NO,Comedy
1994,Writing,Nobody's Fool,NO,Drama
1944,Writing,None Shall Escape,NO,Drama
1944,Writing,None Shall Escape,NO,War
1944,Actor -- Leading Role,None but the Lonely Heart,NO,
1944,Actress -- Supporting Role,None but the Lonely Heart,YES,
1944,Film Editing,None but the Lonely Heart,NO,
1944,Music (Scoring),None but the Lonely Heart,NO,
2007,Makeup,Norbit,NO,Comedy
2007,Makeup,Norbit,NO,Drama
2007,Makeup,Norbit,NO,Romance
1979,Actress -- Leading Role,Norma Rae,YES,Drama
1979,Music (Song),Norma Rae,YES,Drama
1979,Best Picture,Norma Rae,NO,Drama
1979,Writing,Norma Rae,NO,Drama
1972,Short Film (Live Action),Norman Rockwell's World...An American Dream,YES,
2005,Actress -- Leading Role,North Country,NO,Drama
2005,Actress -- Supporting Role,North Country,NO,Drama
1940,Art Direction,North West Mounted Police,NO,Action
1940,Art Direction,North West Mounted Police,NO,Adventure
1940,Art Direction,North West Mounted Police,NO,Drama
1940,Art Direction,North West Mounted Police,NO,History
1940,Art Direction,North West Mounted Police,NO,Romance
1940,Art Direction,North West Mounted Police,NO,Western
1940,Cinematography,North West Mounted Police,NO,Action
1940,Cinematography,North West Mounted Police,NO,Adventure
1940,Cinematography,North West Mounted Police,NO,Drama
1940,Cinematography,North West Mounted Police,NO,History
1940,Cinematography,North West Mounted Police,NO,Romance
1940,Cinematography,North West Mounted Police,NO,Western
1940,Film Editing,North West Mounted Police,YES,Action
1940,Film Editing,North West Mounted Police,YES,Adventure
1940,Film Editing,North West Mounted Police,YES,Drama
1940,Film Editing,North West Mounted Police,YES,History
1940,Film Editing,North West Mounted Police,YES,Romance
1940,Film Editing,North West Mounted Police,YES,Western
1940,Music (Scoring),North West Mounted Police,NO,Action
1940,Music (Scoring),North West Mounted Police,NO,Adventure
1940,Music (Scoring),North West Mounted Police,NO,Drama
1940,Music (Scoring),North West Mounted Police,NO,History
1940,Music (Scoring),North West Mounted Police,NO,Romance
1940,Music (Scoring),North West Mounted Police,NO,Western
1940,Sound,North West Mounted Police,NO,Action
1940,Sound,North West Mounted Police,NO,Adventure
1940,Sound,North West Mounted Police,NO,Drama
1940,Sound,North West Mounted Police,NO,History
1940,Sound,North West Mounted Police,NO,Romance
1940,Sound,North West Mounted Police,NO,Western
1959,Art Direction,North by Northwest,NO,Adventure
1959,Art Direction,North by Northwest,NO,Mystery
1959,Art Direction,North by Northwest,NO,Thriller
1959,Film Editing,North by Northwest,NO,Adventure
1959,Film Editing,North by Northwest,NO,Mystery
1959,Film Editing,North by Northwest,NO,Thriller
1959,Writing,North by Northwest,NO,Adventure
1959,Writing,North by Northwest,NO,Mystery
1959,Writing,North by Northwest,NO,Thriller
1941,Documentary (Short Subject),Norway in Revolt,NO,Documentary
1955,Sound,Not as a Stranger,NO,Drama
1955,Sound,Not as a Stranger,NO,Film-Noir
1955,Sound,Not as a Stranger,NO,Romance
2006,Actress -- Leading Role,Notes on a Scandal,NO,Drama
2006,Actress -- Leading Role,Notes on a Scandal,NO,Thriller
2006,Actress -- Supporting Role,Notes on a Scandal,NO,Drama
2006,Actress -- Supporting Role,Notes on a Scandal,NO,Thriller
2006,Music (Scoring),Notes on a Scandal,NO,Drama
2006,Music (Scoring),Notes on a Scandal,NO,Thriller
2006,Writing,Notes on a Scandal,NO,Drama
2006,Writing,Notes on a Scandal,NO,Thriller
1946,Actor -- Supporting Role,Notorious,NO,Drama
1946,Actor -- Supporting Role,Notorious,NO,Film-Noir
1946,Actor -- Supporting Role,Notorious,NO,Romance
1946,Actor -- Supporting Role,Notorious,NO,Thriller
1946,Writing,Notorious,NO,Drama
1946,Writing,Notorious,NO,Film-Noir
1946,Writing,Notorious,NO,Romance
1946,Writing,Notorious,NO,Thriller
1962,Short Film (Animated),Now Hear This,NO,Animation
1962,Short Film (Animated),Now Hear This,NO,Comedy
1962,Short Film (Animated),Now Hear This,NO,Family
1962,Short Film (Animated),Now Hear This,NO,Short
1947,Short Film (Live Action),Now You See It,NO,Documentary
1947,Short Film (Live Action),Now You See It,NO,Short
1942,Music (Scoring),"Now, Voyager",YES,Drama
1942,Music (Scoring),"Now, Voyager",YES,Romance
1942,Actress -- Leading Role,"Now, Voyager ",NO,
1942,Actress -- Supporting Role,"Now, Voyager ",NO,
2002,Foreign Language Film,Nowhere in Africa,YES,
1976,Short Film (Live Action),Number One,NO,Drama
1976,Short Film (Live Action),Number One,NO,Short
1976,Documentary (Short Subject),Number Our Days,YES,Documentary
1976,Documentary (Short Subject),Number Our Days,YES,Short
1939,Music (Scoring),Nurse Edith Cavell,NO,Biography
1939,Music (Scoring),Nurse Edith Cavell,NO,Drama
1939,Music (Scoring),Nurse Edith Cavell,NO,War
2000,Cinematography,"O Brother, Where Art Thou?",NO,Adventure
2000,Cinematography,"O Brother, Where Art Thou?",NO,Comedy
2000,Cinematography,"O Brother, Where Art Thou?",NO,Crime
2000,Cinematography,"O Brother, Where Art Thou?",NO,Music
2000,Writing,"O Brother, Where Art Thou?",NO,Adventure
2000,Writing,"O Brother, Where Art Thou?",NO,Comedy
2000,Writing,"O Brother, Where Art Thou?",NO,Crime
2000,Writing,"O Brother, Where Art Thou?",NO,Music
1995,Foreign Language Film,O Quatrilho,NO,Drama
1995,Foreign Language Film,O Quatrilho,NO,Romance
1945,Film Editing,"Objective, Burma!",NO,Action
1945,Film Editing,"Objective, Burma!",NO,Adventure
1945,Film Editing,"Objective, Burma!",NO,Drama
1945,Film Editing,"Objective, Burma!",NO,War
1945,Music (Scoring),"Objective, Burma!",NO,Action
1945,Music (Scoring),"Objective, Burma!",NO,Adventure
1945,Music (Scoring),"Objective, Burma!",NO,Drama
1945,Music (Scoring),"Objective, Burma!",NO,War
1945,Writing,"Objective, Burma!",NO,Action
1945,Writing,"Objective, Burma!",NO,Adventure
1945,Writing,"Objective, Burma!",NO,Drama
1945,Writing,"Objective, Burma!",NO,War
1976,Music (Scoring),Obsession,NO,Mystery
1976,Music (Scoring),Obsession,NO,Thriller
1947,Film Editing,Odd Man Out,NO,Crime
1947,Film Editing,Odd Man Out,NO,Drama
1947,Film Editing,Odd Man Out,NO,Film-Noir
1947,Film Editing,Odd Man Out,NO,Thriller
1934,Actress -- Leading Role,Of Human Bondage,NO,Drama
1934,Actress -- Leading Role,Of Human Bondage,NO,Romance
1938,Actress -- Supporting Role,Of Human Hearts,NO,Drama
1938,Actress -- Supporting Role,Of Human Hearts,NO,Western
1969,Short Film (Animated),Of Men and Demons,NO,Animation
1969,Short Film (Animated),Of Men and Demons,NO,Short
1939,Cinematography,Of Mice and Men,NO,Drama
1939,Music (Scoring),Of Mice and Men,NO,Drama
1939,Music (Scoring),Of Mice and Men,NO,Drama
1939,Best Picture,Of Mice and Men,NO,Drama
1939,Sound,Of Mice and Men,NO,Drama
1941,Short Film (Live Action),Of Pups and Puzzles,YES,Short
1977,Documentary (Short Subject),"Of Time, Tombs and Treasure",NO,
1976,Documentary (Feature),Off the Edge,NO,Documentary
1979,Short Film (Live Action),"Oh Brother, My Brother",NO,Short
1978,Short Film (Animated),Oh My Darling,NO,Animation
1978,Short Film (Animated),Oh My Darling,NO,Short
1977,Writing,"Oh, God!",NO,Comedy
1977,Writing,"Oh, God!",NO,Fantasy
1935,Short Film (Live Action),"Oh, My Nerves",NO,Comedy
1935,Short Film (Live Action),"Oh, My Nerves",NO,Short
1970,Documentary (Short Subject),Oisin,NO,Documentary
1970,Documentary (Short Subject),Oisin,NO,Short
1955,Cinematography,Oklahoma!,NO,Musical
1955,Cinematography,Oklahoma!,NO,Romance
1955,Cinematography,Oklahoma!,NO,Western
1955,Film Editing,Oklahoma!,NO,Musical
1955,Film Editing,Oklahoma!,NO,Romance
1955,Film Editing,Oklahoma!,NO,Western
1955,Music (Scoring),Oklahoma!,YES,Musical
1955,Music (Scoring),Oklahoma!,YES,Romance
1955,Music (Scoring),Oklahoma!,YES,Western
1955,Sound,Oklahoma!,YES,Musical
1955,Sound,Oklahoma!,YES,Romance
1955,Sound,Oklahoma!,YES,Western
1936,Short Film (Animated),Old Mill Pond,NO,
1968,Actor -- Leading Role,Oliver!,NO,Drama
1968,Actor -- Leading Role,Oliver!,NO,Family
1968,Actor -- Leading Role,Oliver!,NO,Musical
1968,Actor -- Supporting Role,Oliver!,NO,Drama
1968,Actor -- Supporting Role,Oliver!,NO,Family
1968,Actor -- Supporting Role,Oliver!,NO,Musical
1968,Art Direction,Oliver!,YES,Drama
1968,Art Direction,Oliver!,YES,Family
1968,Art Direction,Oliver!,YES,Musical
1968,Cinematography,Oliver!,NO,Drama
1968,Cinematography,Oliver!,NO,Family
1968,Cinematography,Oliver!,NO,Musical
1968,Costume Design,Oliver!,NO,Drama
1968,Costume Design,Oliver!,NO,Family
1968,Costume Design,Oliver!,NO,Musical
1968,Directing,Oliver!,YES,Drama
1968,Directing,Oliver!,YES,Family
1968,Directing,Oliver!,YES,Musical
1968,Film Editing,Oliver!,NO,Drama
1968,Film Editing,Oliver!,NO,Family
1968,Film Editing,Oliver!,NO,Musical
1968,Music (Scoring),Oliver!,YES,Drama
1968,Music (Scoring),Oliver!,YES,Family
1968,Music (Scoring),Oliver!,YES,Musical
1968,Best Picture,Oliver!,YES,Drama
1968,Best Picture,Oliver!,YES,Family
1968,Best Picture,Oliver!,YES,Musical
1968,Sound,Oliver!,YES,Drama
1968,Sound,Oliver!,YES,Family
1968,Sound,Oliver!,YES,Musical
1968,Writing,Oliver!,NO,Drama
1968,Writing,Oliver!,NO,Family
1968,Writing,Oliver!,NO,Musical
1992,Short Film (Live Action),Omnibus,YES,Comedy
1992,Short Film (Live Action),Omnibus,YES,Short
1971,Documentary (Feature),On Any Sunday,NO,Documentary
1971,Documentary (Feature),On Any Sunday,NO,Sport
1981,Actor -- Leading Role,On Golden Pond,YES,Drama
1981,Actress -- Leading Role,On Golden Pond,YES,Drama
1981,Actress -- Supporting Role,On Golden Pond,NO,Drama
1981,Cinematography,On Golden Pond,NO,Drama
1981,Directing,On Golden Pond,NO,Drama
1981,Film Editing,On Golden Pond,NO,Drama
1981,Music (Scoring),On Golden Pond,NO,Drama
1981,Best Picture,On Golden Pond,NO,Drama
1981,Sound,On Golden Pond,NO,Drama
1981,Writing,On Golden Pond,YES,Drama
1994,Short Film (Live Action),On Hope,NO,Short
2000,Documentary (Short Subject),On Tiptoe: Gentle Steps to Freedom,NO,Documentary
2000,Documentary (Short Subject),On Tiptoe: Gentle Steps to Freedom,NO,Music
2000,Documentary (Short Subject),On Tiptoe: Gentle Steps to Freedom,NO,Short
1959,Film Editing,On the Beach,NO,Drama
1959,Film Editing,On the Beach,NO,Sci-Fi
1959,Music (Scoring),On the Beach,NO,Drama
1959,Music (Scoring),On the Beach,NO,Sci-Fi
1951,Art Direction,On the Riviera,NO,Comedy
1951,Art Direction,On the Riviera,NO,Musical
1951,Music (Scoring),On the Riviera,NO,Comedy
1951,Music (Scoring),On the Riviera,NO,Musical
1999,Documentary (Feature),On the Ropes,NO,Documentary
1999,Documentary (Feature),On the Ropes,NO,Drama
1999,Documentary (Feature),On the Ropes,NO,Sport
1949,Music (Scoring),On the Town,YES,Comedy
1949,Music (Scoring),On the Town,YES,Musical
1949,Music (Scoring),On the Town,YES,Romance
1955,Short Film (Live Action),On the Twelfth Day...,NO,Comedy
1955,Short Film (Live Action),On the Twelfth Day...,NO,Music
1955,Short Film (Live Action),On the Twelfth Day...,NO,Short
1954,Actor -- Leading Role,On the Waterfront,YES,Crime
1954,Actor -- Leading Role,On the Waterfront,YES,Drama
1954,Actor -- Supporting Role,On the Waterfront,NO,Crime
1954,Actor -- Supporting Role,On the Waterfront,NO,Drama
1954,Actor -- Supporting Role,On the Waterfront,NO,Crime
1954,Actor -- Supporting Role,On the Waterfront,NO,Drama
1954,Actor -- Supporting Role,On the Waterfront,NO,Crime
1954,Actor -- Supporting Role,On the Waterfront,NO,Drama
1954,Actress -- Supporting Role,On the Waterfront,YES,Crime
1954,Actress -- Supporting Role,On the Waterfront,YES,Drama
1954,Art Direction,On the Waterfront,YES,Crime
1954,Art Direction,On the Waterfront,YES,Drama
1954,Cinematography,On the Waterfront,YES,Crime
1954,Cinematography,On the Waterfront,YES,Drama
1954,Directing,On the Waterfront,YES,Crime
1954,Directing,On the Waterfront,YES,Drama
1954,Film Editing,On the Waterfront,YES,Crime
1954,Film Editing,On the Waterfront,YES,Drama
1954,Music (Scoring),On the Waterfront,NO,Crime
1954,Music (Scoring),On the Waterfront,NO,Drama
1954,Best Picture,On the Waterfront,YES,Crime
1954,Best Picture,On the Waterfront,YES,Drama
1954,Writing,On the Waterfront,YES,Crime
1954,Writing,On the Waterfront,YES,Drama
1949,Sound,"Once More, My Darling",NO,Comedy
1942,Sound,Once upon a Honeymoon,NO,
1999,Documentary (Feature),One Day in September,YES,Documentary
1999,Documentary (Feature),One Day in September,YES,History
1999,Documentary (Feature),One Day in September,YES,Sport
1957,Short Film (Animated),One Droopy Knight,NO,Animation
1957,Short Film (Animated),One Droopy Knight,NO,Comedy
1957,Short Film (Animated),One Droopy Knight,NO,Family
1957,Short Film (Animated),One Droopy Knight,NO,Short
1996,Music (Song),One Fine Day,NO,Comedy
1996,Music (Song),One Fine Day,NO,Drama
1996,Music (Song),One Fine Day,NO,Romance
1975,Actor -- Leading Role,One Flew over the Cuckoo's Nest,YES,
1975,Actor -- Supporting Role,One Flew over the Cuckoo's Nest,NO,
1975,Actress -- Leading Role,One Flew over the Cuckoo's Nest,YES,
1975,Cinematography,One Flew over the Cuckoo's Nest,NO,
1975,Directing,One Flew over the Cuckoo's Nest,YES,
1975,Film Editing,One Flew over the Cuckoo's Nest,NO,
1975,Music (Scoring),One Flew over the Cuckoo's Nest,NO,
1975,Best Picture,One Flew over the Cuckoo's Nest,YES,
1975,Writing,One Flew over the Cuckoo's Nest,YES,
1941,Best Picture,One Foot in Heaven,NO,Biography
1941,Best Picture,One Foot in Heaven,NO,Drama
1937,Film Editing,One Hundred Men and a Girl,NO,Comedy
1937,Film Editing,One Hundred Men and a Girl,NO,Music
1937,Music (Scoring),One Hundred Men and a Girl,YES,Comedy
1937,Music (Scoring),One Hundred Men and a Girl,YES,Music
1937,Best Picture,One Hundred Men and a Girl,NO,Comedy
1937,Best Picture,One Hundred Men and a Girl,NO,Music
1937,Sound,One Hundred Men and a Girl,NO,Comedy
1937,Sound,One Hundred Men and a Girl,NO,Music
1937,Writing,One Hundred Men and a Girl,NO,Comedy
1937,Writing,One Hundred Men and a Girl,NO,Music
2005,Short Film (Animated),One Man Band,NO,Animation
2005,Short Film (Animated),One Man Band,NO,Family
2005,Short Film (Animated),One Man Band,NO,Music
2005,Short Film (Animated),One Man Band,NO,Short
1940,Music (Scoring),One Million B.C.,NO,Adventure
1940,Music (Scoring),One Million B.C.,NO,Fantasy
1940,Music (Scoring),One Million B.C.,NO,Romance
1940,Music (Scoring),One Million B.C.,NO,Sci-Fi
1940,Special Effects (archaic category),One Million B.C.,NO,Adventure
1940,Special Effects (archaic category),One Million B.C.,NO,Fantasy
1940,Special Effects (archaic category),One Million B.C.,NO,Romance
1940,Special Effects (archaic category),One Million B.C.,NO,Sci-Fi
1934,Actress -- Leading Role,One Night of Love,NO,Music
1934,Actress -- Leading Role,One Night of Love,NO,Romance
1934,Directing,One Night of Love,NO,Music
1934,Directing,One Night of Love,NO,Romance
1934,Film Editing,One Night of Love,NO,Music
1934,Film Editing,One Night of Love,NO,Romance
1934,Music (Scoring),One Night of Love,YES,Music
1934,Music (Scoring),One Night of Love,YES,Romance
1934,Best Picture,One Night of Love,NO,Music
1934,Best Picture,One Night of Love,NO,Romance
1934,Sound,One Night of Love,YES,Music
1934,Sound,One Night of Love,YES,Romance
1964,Writing,"One Potato, Two Potato",NO,Drama
1998,Actress -- Leading Role,One True Thing,NO,Drama
1951,Documentary (Short Subject),One Who Came Back,NO,Documentary
1951,Documentary (Short Subject),One Who Came Back,NO,Short
1942,Writing,One of Our Aircraft Is Missing,NO,Action
1942,Writing,One of Our Aircraft Is Missing,NO,Drama
1942,Writing,One of Our Aircraft Is Missing,NO,War
1942,Special Effects (archaic category),One of Our Aircraft Is Missing,NO,Action
1942,Special Effects (archaic category),One of Our Aircraft Is Missing,NO,Drama
1942,Special Effects (archaic category),One of Our Aircraft Is Missing,NO,War
1961,Cinematography,"One, Two, Three",NO,Comedy
1961,Cinematography,One-Eyed Jacks,NO,Western
1974,Short Film (Live Action),One-Eyed Men Are Kings,YES,
1939,Cinematography,Only Angels Have Wings,NO,Adventure
1939,Cinematography,Only Angels Have Wings,NO,Drama
1939,Special Effects (archaic category),Only Angels Have Wings,NO,Adventure
1939,Special Effects (archaic category),Only Angels Have Wings,NO,Drama
1981,Actor -- Supporting Role,Only When I Laugh,NO,Comedy
1981,Actor -- Supporting Role,Only When I Laugh,NO,Drama
1981,Actress -- Leading Role,Only When I Laugh,NO,Comedy
1981,Actress -- Leading Role,Only When I Laugh,NO,Drama
1981,Actress -- Supporting Role,Only When I Laugh,NO,Comedy
1981,Actress -- Supporting Role,Only When I Laugh,NO,Drama
1953,Documentary (Short Subject),Operation Blue Jay,NO,Documentary
1953,Documentary (Short Subject),Operation Blue Jay,NO,Short
2007,Documentary (Feature),Operation Homecoming: Writing the Wartime Experience,NO,Documentary
1959,Writing,Operation Petticoat,NO,Comedy
1959,Writing,Operation Petticoat,NO,Romance
1959,Writing,Operation Petticoat,NO,War
1948,Documentary (Short Subject),Operation Vittles,NO,Documentary
1948,Documentary (Short Subject),Operation Vittles,NO,Short
1934,Cinematography,Operator 13,NO,Drama
1934,Cinematography,Operator 13,NO,History
1934,Cinematography,Operator 13,NO,Romance
1934,Cinematography,Operator 13,NO,War
1934,Cinematography,Operator 13,NO,Western
1942,Music (Song),Orchestra Wives,NO,Music
1980,Actor -- Supporting Role,Ordinary People,NO,Drama
1980,Actor -- Supporting Role,Ordinary People,YES,Drama
1980,Actress -- Leading Role,Ordinary People,NO,Drama
1980,Directing,Ordinary People,YES,Drama
1980,Best Picture,Ordinary People,YES,Drama
1980,Writing,Ordinary People,YES,Drama
1993,Art Direction,Orlando,NO,Drama
1993,Art Direction,Orlando,NO,Fantasy
1993,Art Direction,Orlando,NO,Music
1993,Costume Design,Orlando,NO,Drama
1993,Costume Design,Orlando,NO,Fantasy
1993,Costume Design,Orlando,NO,Music
1997,Costume Design,Oscar and Lucinda,NO,Drama
1997,Costume Design,Oscar and Lucinda,NO,Romance
1986,Costume Design,Otello,NO,Drama
1986,Costume Design,Otello,NO,Music
1965,Actor -- Leading Role,Othello,NO,Drama
1965,Actor -- Leading Role,Othello,NO,Romance
1965,Actor -- Leading Role,Othello,NO,Drama
1965,Actor -- Leading Role,Othello,NO,Romance
1965,Actor -- Supporting Role,Othello,NO,Drama
1965,Actor -- Supporting Role,Othello,NO,Romance
1965,Actor -- Supporting Role,Othello,NO,Drama
1965,Actor -- Supporting Role,Othello,NO,Romance
1965,Actress -- Supporting Role,Othello,NO,Drama
1965,Actress -- Supporting Role,Othello,NO,Romance
1965,Actress -- Supporting Role,Othello,NO,Drama
1965,Actress -- Supporting Role,Othello,NO,Romance
1965,Actress -- Supporting Role,Othello,NO,Drama
1965,Actress -- Supporting Role,Othello,NO,Romance
1965,Actress -- Supporting Role,Othello,NO,Drama
1965,Actress -- Supporting Role,Othello,NO,Romance
1940,Actress -- Leading Role,Our Town,NO,Drama
1940,Art Direction,Our Town,NO,Drama
1940,Music (Scoring),Our Town,NO,Drama
1940,Music (Scoring),Our Town,NO,Drama
1940,Best Picture,Our Town,NO,Drama
1940,Sound,Our Town,NO,Drama
1950,Sound,Our Very Own,NO,Drama
1985,Actor -- Supporting Role,Out of Africa,NO,Biography
1985,Actor -- Supporting Role,Out of Africa,NO,Drama
1985,Actor -- Supporting Role,Out of Africa,NO,Romance
1985,Actress -- Leading Role,Out of Africa,NO,Biography
1985,Actress -- Leading Role,Out of Africa,NO,Drama
1985,Actress -- Leading Role,Out of Africa,NO,Romance
